matchup,book,market,player,side,line,odds,last_update
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Chet Holmgren,Under,16.5,-111,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Ajay Mitchell,Over,16.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Ajay Mitchell,Under,16.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Cason Wallace,Over,6.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Cason Wallace,Under,6.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Alex Caruso,Over,6.5,-120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Alex Caruso,Under,6.5,-111,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jared McCain,Over,3.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jared McCain,Under,3.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Isaiah Joe,Over,6.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Isaiah Joe,Under,6.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,LeBron James,Over,21.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,LeBron James,Under,21.5,-115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jaylin Williams,Over,4.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jaylin Williams,Under,4.5,-140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Austin Reaves,Over,18.5,-120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Austin Reaves,Under,18.5,-111,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Deandre Ayton,Over,10.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Deandre Ayton,Under,10.5,-140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jaxson Hayes,Over,4.5,-105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jaxson Hayes,Under,4.5,-125,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jake LaRavia,Over,3.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Jake LaRavia,Under,3.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Luke Kennard,Over,7.5,-120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_points,Luke Kennard,Under,7.5,-110,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Ajay Mitchell,Over,3.5,-105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Ajay Mitchell,Under,3.5,-125,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Shai Gilgeous-Alexander,Over,3.5,-160,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Shai Gilgeous-Alexander,Under,3.5,120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Luguentz Dort,Over,2.5,-155,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Luguentz Dort,Under,2.5,115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Chet Holmgren,Over,8.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Chet Holmgren,Under,8.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Marcus Smart,Over,3.5,120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Marcus Smart,Under,3.5,-160,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Rui Hachimura,Over,3.5,-145,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Rui Hachimura,Under,3.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Austin Reaves,Over,4.5,-105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Austin Reaves,Under,4.5,-125,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,LeBron James,Over,6.5,-140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,LeBron James,Under,6.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Deandre Ayton,Over,8.5,-130,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Deandre Ayton,Under,8.5,-105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Isaiah Hartenstein,Over,8.5,110,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Isaiah Hartenstein,Under,8.5,-150,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Alex Caruso,Over,2.5,-165,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Alex Caruso,Under,2.5,125,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Jaylin Williams,Over,3.5,-111,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Jaylin Williams,Under,3.5,-120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Luke Kennard,Over,3.5,135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Luke Kennard,Under,3.5,-185,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Jaxson Hayes,Over,3.5,-150,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_rebounds,Jaxson Hayes,Under,3.5,110,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Ajay Mitchell,Over,1.5,-105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Ajay Mitchell,Under,1.5,-125,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Shai Gilgeous-Alexander,Over,1.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Shai Gilgeous-Alexander,Under,1.5,-140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Luguentz Dort,Over,1.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Luguentz Dort,Under,1.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Chet Holmgren,Over,1.5,115,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Chet Holmgren,Under,1.5,-155,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Marcus Smart,Over,1.5,-135,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Marcus Smart,Under,1.5,100,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Rui Hachimura,Over,1.5,-150,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Rui Hachimura,Under,1.5,110,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,LeBron James,Over,1.5,140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,LeBron James,Under,1.5,-190,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Austin Reaves,Over,1.5,-200,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Austin Reaves,Under,1.5,145,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Cason Wallace,Over,1.5,155,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Cason Wallace,Under,1.5,-210,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Isaiah Joe,Over,1.5,-140,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Isaiah Joe,Under,1.5,105,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Alex Caruso,Over,1.5,120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Alex Caruso,Under,1.5,-160,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Luke Kennard,Over,1.5,120,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,BetMGM,player_threes,Luke Kennard,Under,1.5,-160,2026-05-06T23:33:35Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,LeBron James,Over,7.5,-118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,LeBron James,Under,7.5,-112,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Marcus Smart,Over,3.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Marcus Smart,Under,3.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Shai Gilgeous-Alexander,Over,7.5,102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Shai Gilgeous-Alexander,Under,7.5,-136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Austin Reaves,Over,5.5,116,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Austin Reaves,Under,5.5,-154,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Luke Kennard,Over,1.5,-178,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Luke Kennard,Under,1.5,132,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Ajay Mitchell,Over,3.5,-158,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Ajay Mitchell,Under,3.5,118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Chet Holmgren,Over,1.5,102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Chet Holmgren,Under,1.5,-136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Isaiah Hartenstein,Over,3.5,140,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_assists,Isaiah Hartenstein,Under,3.5,-188,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_blocks,Chet Holmgren,Over,1.5,-146,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_blocks,Chet Holmgren,Under,1.5,110,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Austin Reaves,Over,18.5,-112,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Austin Reaves,Under,18.5,-118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jake LaRavia,Over,3.5,-108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jake LaRavia,Under,3.5,-122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Cason Wallace,Over,6.5,-132,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Cason Wallace,Under,6.5,100,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Chet Holmgren,Over,16.5,-102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Chet Holmgren,Under,16.5,-128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Luke Kennard,Over,7.5,-122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Luke Kennard,Under,7.5,-108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Shai Gilgeous-Alexander,Over,28.5,-125,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Shai Gilgeous-Alexander,Under,28.5,-106,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jaylin Williams,Over,3.5,-108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jaylin Williams,Under,3.5,-122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,LeBron James,Over,20.5,-125,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,LeBron James,Under,20.5,-106,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jaxson Hayes,Over,4.5,100,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jaxson Hayes,Under,4.5,-132,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Isaiah Joe,Over,6.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Isaiah Joe,Under,6.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Luguentz Dort,Over,6.5,-125,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Luguentz Dort,Under,6.5,-106,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Deandre Ayton,Over,9.5,-118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Deandre Ayton,Under,9.5,-112,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Rui Hachimura,Over,12.5,-122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Rui Hachimura,Under,12.5,-108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Ajay Mitchell,Over,16.5,-112,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Ajay Mitchell,Under,16.5,-118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Marcus Smart,Over,10.5,-104,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Marcus Smart,Under,10.5,-128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Isaiah Hartenstein,Over,7.5,-130,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Isaiah Hartenstein,Under,7.5,-102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jared McCain,Over,3.5,102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Jared McCain,Under,3.5,-136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Alex Caruso,Over,6.5,-104,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_points,Alex Caruso,Under,6.5,-128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Rui Hachimura,Over,3.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Rui Hachimura,Under,3.5,-114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Marcus Smart,Over,2.5,-182,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Marcus Smart,Under,2.5,136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,LeBron James,Over,6.5,-112,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,LeBron James,Under,6.5,-118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Jaxson Hayes,Over,3.5,-152,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Jaxson Hayes,Under,3.5,114,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Shai Gilgeous-Alexander,Over,4.5,122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Shai Gilgeous-Alexander,Under,4.5,-162,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Austin Reaves,Over,4.5,102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Austin Reaves,Under,4.5,-136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Deandre Ayton,Over,8.5,-130,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Deandre Ayton,Under,8.5,-102,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Ajay Mitchell,Over,3.5,-104,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Ajay Mitchell,Under,3.5,-128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Isaiah Hartenstein,Over,8.5,108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Isaiah Hartenstein,Under,8.5,-144,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Chet Holmgren,Over,8.5,-122,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Chet Holmgren,Under,8.5,-108,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Luguentz Dort,Over,2.5,-182,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Luguentz Dort,Under,2.5,136,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Alex Caruso,Over,2.5,-128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_rebounds,Alex Caruso,Under,2.5,-104,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,LeBron James,Over,1.5,118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,LeBron James,Under,1.5,-158,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Marcus Smart,Over,1.5,-160,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Marcus Smart,Under,1.5,120,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Austin Reaves,Over,1.5,-160,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Austin Reaves,Under,1.5,120,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Ajay Mitchell,Over,1.5,118,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Ajay Mitchell,Under,1.5,-158,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Cason Wallace,Over,1.5,152,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Cason Wallace,Under,1.5,-200,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Shai Gilgeous-Alexander,Over,1.5,-106,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Shai Gilgeous-Alexander,Under,1.5,-125,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Chet Holmgren,Over,1.5,126,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Chet Holmgren,Under,1.5,-168,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Rui Hachimura,Over,1.5,-172,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Rui Hachimura,Under,1.5,128,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Luguentz Dort,Over,1.5,-138,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Luguentz Dort,Under,1.5,104,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Alex Caruso,Over,1.5,158,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,FanDuel,player_threes,Alex Caruso,Under,1.5,-215,2026-05-06T23:33:41Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,LeBron James,Over,7.5,-121,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,LeBron James,Under,7.5,-113,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Ajay Mitchell,Over,3.5,-136,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Ajay Mitchell,Under,3.5,100,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Shai Gilgeous-Alexander,Over,7.5,108,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Shai Gilgeous-Alexander,Under,7.5,-148,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Isaiah Hartenstein,Over,3.5,132,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Isaiah Hartenstein,Under,3.5,-182,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Austin Reaves,Over,5.5,108,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Austin Reaves,Under,5.5,-148,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Luke Kennard,Over,1.5,-186,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Luke Kennard,Under,1.5,133,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Marcus Smart,Over,3.5,-114,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Marcus Smart,Under,3.5,-120,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Chet Holmgren,Over,1.5,-107,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_assists,Chet Holmgren,Under,1.5,-127,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Deandre Ayton,Over,8.5,-150,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Deandre Ayton,Under,8.5,110,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Cason Wallace,Over,6.5,-129,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Cason Wallace,Under,6.5,-106,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Ajay Mitchell,Over,15.5,-134,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Ajay Mitchell,Under,15.5,-104,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Austin Reaves,Over,17.5,-150,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Austin Reaves,Under,17.5,110,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Alex Caruso,Over,5.5,-162,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Alex Caruso,Under,5.5,118,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Rui Hachimura,Over,13.5,106,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Rui Hachimura,Under,13.5,-143,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Marcus Smart,Over,10.5,-103,2026-05-06T23:34:34Z
Los Angeles Lakers at Oklahoma City Thunder,BetRivers,player_points,Marcus Smart,Under,10.5,-134,2026-05-06T23:34:34Z
