matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence
Philadelphia 76ers at New York Knicks,DraftKings,player_blocks,mikal bridges,Over,1.5,135,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_blocks,mikal bridges,Under,1.5,-175,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,paul george,Over,26.5,-115,2026-05-06T23:33:16Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,-9.2,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,paul george,Under,26.5,-115,2026-05-06T23:33:16Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,-9.2,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,tyrese maxey,Over,25.5,-105,2026-05-06T23:33:16Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,2.8000000000000007,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,tyrese maxey,Under,25.5,-125,2026-05-06T23:33:16Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,2.8000000000000007,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,karl-anthony towns,Over,24.5,-125,2026-05-06T23:33:16Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,-4.399999999999999,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,karl-anthony towns,Under,24.5,-105,2026-05-06T23:33:16Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,-4.399999999999999,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,jalen brunson,Over,22.5,-110,2026-05-06T23:33:16Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,3.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,jalen brunson,Under,22.5,-120,2026-05-06T23:33:16Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,3.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,og anunoby,Over,21.5,-125,2026-05-06T23:33:16Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-4.800000000000001,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,og anunoby,Under,21.5,-105,2026-05-06T23:33:16Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-4.800000000000001,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,vj edgecombe,Over,14.5,-115,2026-05-06T23:33:16Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,1.5,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,vj edgecombe,Under,14.5,-115,2026-05-06T23:33:16Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,1.5,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,mikal bridges,Over,13.5,-110,2026-05-06T23:33:16Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,mikal bridges,Under,13.5,-120,2026-05-06T23:33:16Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,kelly oubre jr,Over,12.5,-115,2026-05-06T23:33:16Z,,,,,,,,,,,,,,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,kelly oubre jr,Under,12.5,-115,2026-05-06T23:33:16Z,,,,,,,,,,,,,,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,josh hart,Over,9.5,-130,2026-05-06T23:33:16Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,josh hart,Under,9.5,100,2026-05-06T23:33:16Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,quentin grimes,Over,7.5,-125,2026-05-06T23:33:16Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,5.9,HIGH
Philadelphia 76ers at New York Knicks,DraftKings,player_points,quentin grimes,Under,7.5,-105,2026-05-06T23:33:16Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,5.9,HIGH
Philadelphia 76ers at New York Knicks,DraftKings,player_points,miles mcbride,Over,6.5,-125,2026-05-06T23:33:16Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,5.5,HIGH
Philadelphia 76ers at New York Knicks,DraftKings,player_points,miles mcbride,Under,6.5,-105,2026-05-06T23:33:16Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,5.5,HIGH
Philadelphia 76ers at New York Knicks,DraftKings,player_points,jordan clarkson,Over,5.5,-130,2026-05-06T23:33:16Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,3.0999999999999996,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,jordan clarkson,Under,5.5,100,2026-05-06T23:33:16Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,3.0999999999999996,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,andre drummond,Over,4.5,-110,2026-05-06T23:33:16Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,1.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,andre drummond,Under,4.5,-120,2026-05-06T23:33:16Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,1.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,adem bona,Over,3.5,-130,2026-05-06T23:33:16Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,adem bona,Under,3.5,100,2026-05-06T23:33:16Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_points,justin edwards,Over,3.5,105,2026-05-06T23:33:16Z,PHI,64.0,15.3,6.0,1.5,1.3,0.8,0.2,0.447,0.372,0.846,-1.1,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_points,justin edwards,Under,3.5,-135,2026-05-06T23:33:16Z,PHI,64.0,15.3,6.0,1.5,1.3,0.8,0.2,0.447,0.372,0.846,-1.1,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,karl-anthony towns,Over,10.5,-105,2026-05-06T23:34:24Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,1.4000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,karl-anthony towns,Under,10.5,-125,2026-05-06T23:34:24Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,1.4000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,josh hart,Over,8.5,-105,2026-05-06T23:34:24Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,-1.0999999999999996,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,josh hart,Under,8.5,-125,2026-05-06T23:34:24Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,-1.0999999999999996,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,andre drummond,Over,7.5,-110,2026-05-06T23:34:24Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,0.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,andre drummond,Under,7.5,-120,2026-05-06T23:34:24Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,0.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,og anunoby,Over,5.5,-130,2026-05-06T23:34:24Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-0.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,og anunoby,Under,5.5,100,2026-05-06T23:34:24Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-0.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,tyrese maxey,Over,5.5,-130,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,-1.4000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,tyrese maxey,Under,5.5,100,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,-1.4000000000000004,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,vj edgecombe,Over,5.5,-115,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.09999999999999964,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,vj edgecombe,Under,5.5,-115,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.09999999999999964,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,paul george,Over,5.5,-110,2026-05-06T23:34:24Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,-0.20000000000000018,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,paul george,Under,5.5,-120,2026-05-06T23:34:24Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,-0.20000000000000018,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,adem bona,Over,4.5,-160,2026-05-06T23:34:24Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,-0.20000000000000018,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,adem bona,Under,4.5,124,2026-05-06T23:34:24Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,-0.20000000000000018,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,kelly oubre jr,Over,4.5,-110,2026-05-06T23:34:24Z,,,,,,,,,,,,,,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,kelly oubre jr,Under,4.5,-120,2026-05-06T23:34:24Z,,,,,,,,,,,,,,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,quentin grimes,Over,2.5,-110,2026-05-06T23:34:24Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,1.1,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,quentin grimes,Under,2.5,-120,2026-05-06T23:34:24Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,1.1,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,jalen brunson,Over,2.5,105,2026-05-06T23:34:24Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,0.7999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,jalen brunson,Under,2.5,-135,2026-05-06T23:34:24Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,0.7999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,mikal bridges,Over,2.5,145,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,mikal bridges,Under,2.5,-188,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,miles mcbride,Over,1.5,124,2026-05-06T23:34:24Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,0.8999999999999999,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_rebounds,miles mcbride,Under,1.5,-160,2026-05-06T23:34:24Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,0.8999999999999999,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_steals,vj edgecombe,Over,1.5,-200,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_steals,vj edgecombe,Under,1.5,154,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_steals,tyrese maxey,Over,1.5,185,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_steals,tyrese maxey,Under,1.5,-245,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,paul george,Over,5.5,110,2026-05-06T23:34:24Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,paul george,Under,5.5,-140,2026-05-06T23:34:24Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,og anunoby,Over,2.5,-180,2026-05-06T23:34:24Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,og anunoby,Under,2.5,140,2026-05-06T23:34:24Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,tyrese maxey,Over,2.5,114,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,tyrese maxey,Under,2.5,-145,2026-05-06T23:34:24Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,jalen brunson,Over,1.5,-154,2026-05-06T23:34:24Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,jalen brunson,Under,1.5,120,2026-05-06T23:34:24Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,vj edgecombe,Over,1.5,-125,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,vj edgecombe,Under,1.5,-105,2026-05-06T23:34:24Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,miles mcbride,Over,1.5,-110,2026-05-06T23:34:24Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,miles mcbride,Under,1.5,-120,2026-05-06T23:34:24Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,mikal bridges,Over,1.5,154,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,mikal bridges,Under,1.5,-200,2026-05-06T23:34:24Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,kelly oubre jr,Over,1.5,160,2026-05-06T23:34:24Z,,,,,,,,,,,,,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,kelly oubre jr,Under,1.5,-210,2026-05-06T23:34:24Z,,,,,,,,,,,,,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,karl-anthony towns,Over,1.5,180,2026-05-06T23:34:24Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,karl-anthony towns,Under,1.5,-238,2026-05-06T23:34:24Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,josh hart,Over,0.5,-230,2026-05-06T23:34:24Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,josh hart,Under,0.5,175,2026-05-06T23:34:24Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,quentin grimes,Over,0.5,-210,2026-05-06T23:34:24Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,quentin grimes,Under,0.5,160,2026-05-06T23:34:24Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,jordan clarkson,Over,0.5,120,2026-05-06T23:34:24Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,jordan clarkson,Under,0.5,-154,2026-05-06T23:34:24Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,andre drummond,Over,0.5,170,2026-05-06T23:34:24Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,0.0,LOW
Philadelphia 76ers at New York Knicks,DraftKings,player_threes,andre drummond,Under,0.5,-220,2026-05-06T23:34:24Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,0.0,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,jalen brunson,Over,7.5,115,2026-05-06T23:32:39Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,-0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,jalen brunson,Under,7.5,-150,2026-05-06T23:32:39Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,-0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,jose alvarado,Over,1.5,110,2026-05-06T23:32:39Z,NYK,69.0,19.9,7.4,2.5,3.4,1.0,0.1,0.416,0.352,0.761,0.3,1.9,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,jose alvarado,Under,1.5,-145,2026-05-06T23:32:39Z,NYK,69.0,19.9,7.4,2.5,3.4,1.0,0.1,0.416,0.352,0.761,0.3,1.9,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,josh hart,Over,5.5,130,2026-05-06T23:32:39Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,-0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,josh hart,Under,5.5,-170,2026-05-06T23:32:39Z,NYK,66.0,30.2,12.0,7.4,4.8,1.1,0.3,0.508,0.413,0.72,3.2,-0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,karl-anthony towns,Over,4.5,100,2026-05-06T23:32:39Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,-1.5,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,karl-anthony towns,Under,4.5,-130,2026-05-06T23:32:39Z,NYK,75.0,31.0,20.1,11.9,3.0,0.9,0.5,0.501,0.368,0.858,5.0,-1.5,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,mikal bridges,Over,1.5,-200,2026-05-06T23:32:39Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,2.2,MEDIUM
Philadelphia 76ers at New York Knicks,Bovada,player_assists,mikal bridges,Under,1.5,150,2026-05-06T23:32:39Z,NYK,82.0,32.8,14.4,3.8,3.7,1.3,0.8,0.49,0.371,0.827,3.6,2.2,MEDIUM
Philadelphia 76ers at New York Knicks,Bovada,player_assists,miles mcbride,Over,1.5,110,2026-05-06T23:32:39Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,1.1,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,miles mcbride,Under,1.5,-145,2026-05-06T23:32:39Z,NYK,41.0,26.3,12.0,2.4,2.6,0.9,0.2,0.423,0.413,0.787,5.5,1.1,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,og anunoby,Over,2.5,130,2026-05-06T23:32:39Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-0.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,og anunoby,Under,2.5,-170,2026-05-06T23:32:39Z,NYK,67.0,33.2,16.7,5.2,2.2,1.6,0.7,0.484,0.386,0.828,6.1,-0.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,paul george,Over,3.5,-155,2026-05-06T23:32:39Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,0.10000000000000009,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,paul george,Under,3.5,120,2026-05-06T23:32:39Z,PHI,37.0,30.7,17.3,5.3,3.6,1.7,0.4,0.439,0.392,0.82,2.4,0.10000000000000009,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,quentin grimes,Over,2.5,140,2026-05-06T23:32:39Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,0.7999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,quentin grimes,Under,2.5,-185,2026-05-06T23:32:39Z,PHI,75.0,29.4,13.4,3.6,3.3,0.9,0.4,0.45,0.334,0.84,0.1,0.7999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,tyrese maxey,Over,5.5,-150,2026-05-06T23:32:39Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,1.0999999999999996,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,tyrese maxey,Under,5.5,115,2026-05-06T23:32:39Z,PHI,70.0,38.0,28.3,4.1,6.6,1.9,0.8,0.462,0.367,0.892,1.6,1.0999999999999996,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,vj edgecombe,Over,3.5,130,2026-05-06T23:32:39Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_assists,vj edgecombe,Under,3.5,-170,2026-05-06T23:32:39Z,PHI,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,0.8,0.7000000000000002,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_points,adem bona,Over,3.5,-105,2026-05-06T23:32:39Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_points,adem bona,Under,3.5,-125,2026-05-06T23:32:39Z,PHI,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,-0.1,1.2999999999999998,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_points,andre drummond,Over,4.5,-115,2026-05-06T23:32:39Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,1.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_points,andre drummond,Under,4.5,-115,2026-05-06T23:32:39Z,PHI,63.0,19.5,6.4,8.4,1.3,0.6,0.8,0.472,0.356,0.631,-1.4,1.9000000000000004,LOW
Philadelphia 76ers at New York Knicks,Bovada,player_points,jalen brunson,Over,23.5,-115,2026-05-06T23:32:39Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,Bovada,player_points,jalen brunson,Under,23.5,-115,2026-05-06T23:32:39Z,NYK,74.0,35.0,26.0,3.3,6.8,0.8,0.1,0.467,0.369,0.841,4.8,2.5,MEDIUM
Philadelphia 76ers at New York Knicks,Bovada,player_points,jordan clarkson,Over,5.5,-125,2026-05-06T23:32:39Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,3.0999999999999996,MEDIUM
Philadelphia 76ers at New York Knicks,Bovada,player_points,jordan clarkson,Under,5.5,-105,2026-05-06T23:32:39Z,NYK,72.0,17.8,8.6,1.8,1.3,0.4,0.1,0.451,0.327,0.83,1.5,3.0999999999999996,MEDIUM
